-0.670885232697,1.36680974462,-2.63241634564
-0.72116346756,1.36920394628,-2.59650332073
-0.658914224396,1.35723293797,-2.62762794232
-0.656520022736,1.34765613133,-2.54861928753
-0.747499685822,1.41948218114,-2.6348105473
-0.72355766922,1.35962713964,-2.66832937054
-0.754682290802,1.36441554296,-2.0697789555
-0.690038845978,1.30216629979,-2.68030037884
-0.661308426056,1.38835755956,-2.67790617718
-0.699615652618,1.33807932469,-2.6587525639
-0.668491031036,1.39075176122,-2.66354096722
-0.692433047638,1.36441554296,-2.7186076054
-0.670885232697,1.31174310643,-2.61086853069
-0.680462039337,1.31892571141,-2.68987718548
-0.675673636017,1.37159814794,-2.6467815556
-0.72355766922,1.32371411473,-2.50791785931
-0.687644644318,1.40272276952,-2.04344273724
-0.694827249298,1.38835755956,-2.6707235722
-0.673279434357,1.36441554296,-2.62762794232
-0.713980862579,1.35005033299,-2.622839539
-0.747499685822,1.35962713964,-2.55819609417
-0.733134475861,1.39314596288,-2.62762794232
-0.704404055939,1.34765613133,-2.64199315228
-0.72595187088,1.38356915624,-2.56298449749
-0.670885232697,1.3979343662,-2.63720474896
-0.670885232697,1.34526192967,-2.6467815556
-0.745105484161,1.3620213413,-2.57974390911
-0.711586660919,1.33807932469,-2.62762794232
-0.7187692659,1.35962713964,-2.63959895062
-0.656520022736,1.39314596288,-2.65156995892
-0.690038845978,1.3739923496,-2.65156995892
-0.759470694122,1.38356915624,-2.67790617718
-0.72834607254,1.33568512303,-2.65156995892
-0.673279434357,1.34526192967,-2.63720474896
-0.7307402742,1.42427058446,-2.72100180706
-0.72116346756,1.3979343662,-2.6587525639
-0.757076492462,1.31174310643,-2.70903079876
-0.72834607254,1.3620213413,-2.59410911907
-0.72116346756,1.29977209813,-2.6707235722
-0.783412710724,1.34526192967,-2.59650332073
-0.682856240997,1.30216629979,-2.6946655888
-0.713980862579,1.35005033299,-2.72339600872
-0.7187692659,1.29977209813,-2.75212642864
-0.72355766922,1.33089671971,-2.74733802532
-0.685250442657,1.27822428319,-2.0458369389
-0.670885232697,1.3620213413,-2.09850937542
-0.678067837677,1.31653150975,-2.08893256878
-0.711586660919,1.39075176122,-2.0338659306
-0.682856240997,1.3859633579,-2.64438735394
-0.702009854279,1.30695470311,-2.58932071575
-0.620606997833,1.30934890477,-2.61086853069
-0.7307402742,1.35483873631,-2.67311777386
-0.651731619415,1.3739923496,-2.65635836224
-0.713980862579,1.36680974462,-2.72339600872
-0.666096829376,1.37878075292,-2.63720474896
-0.709192459259,1.33807932469,-2.61805113568
-0.7307402742,1.32610831639,-2.58213811077
-0.704404055939,1.38117495458,-3.23336096234
-0.646943216095,1.35244453465,-2.74015542034
-0.699615652618,1.31413730809,-2.63002214398
-0.781018509064,1.32371411473,-2.01950072064
-0.778624307404,1.33089671971,-2.68508878216
-0.675673636017,1.37878075292,-2.66354096722
-0.656520022736,1.39314596288,-2.62523374066
-0.754682290802,1.35244453465,-2.75691483196
-0.706798257599,1.39075176122,-2.6826945805
-0.680462039337,1.4099053745,-2.68748298382
-0.72116346756,1.3859633579,-2.73297281536
-0.663702627716,1.32850251805,-2.6467815556
-0.673279434357,1.37159814794,-2.68030037884
-0.711586660919,1.39075176122,-2.68987718548
-0.71637506424,1.35005033299,-2.71621340374
-0.687644644318,1.37159814794,-2.64438735394
-0.627789602814,1.34526192967,-2.75691483196
-0.706798257599,1.35962713964,-2.02907752728
-0.7307402742,1.36441554296,-2.62762794232
-0.682856240997,1.32850251805,-2.742549622
-0.697221450958,1.39314596288,-2.59410911907
-0.678067837677,1.35723293797,-2.60129172405
-0.642154812775,1.38356915624,-2.67551197552
-0.654125821075,1.33568512303,-2.68748298382
-0.639760611115,1.37878075292,-2.68508878216
-0.632578006134,1.32131991307,-2.6587525639
-0.666096829376,1.39554016454,-2.72100180706
-0.670885232697,1.39075176122,-2.72339600872
-0.761864895782,1.40032856786,-2.68030037884
-0.627789602814,1.37159814794,-2.68748298382
-0.654125821075,1.37878075292,-2.7545206303
-0.752288089142,1.3739923496,-2.7066365971
-0.637366409454,1.39554016454,-2.68987718548
-0.699615652618,1.36680974462,-2.73776121868
-0.690038845978,1.36920394628,-2.75212642864
-0.713980862579,1.37638655126,-2.6826945805
-0.72355766922,1.34765613133,-2.68030037884
-0.666096829376,1.36920394628,-2.65635836224
-0.678067837677,1.33329092137,-2.66832937054
-0.654125821075,1.32850251805,-2.72100180706
-0.711586660919,1.35244453465,-2.66832937054
-0.690038845978,1.3739923496,-2.60129172405
-0.651731619415,1.30695470311,-2.65396416058
-0.697221450958,1.39075176122,-2.76888584026
-0.642154812775,1.31174310643,-2.68508878216
-0.675673636017,1.37159814794,-2.61805113568
-0.735528677521,1.33807932469,-2.62762794232
-0.694827249298,1.34765613133,-2.7186076054
-0.71637506424,1.33089671971,-2.67790617718
-0.646943216095,1.36920394628,-2.67551197552
-0.7187692659,1.30695470311,-2.66114676556
-0.668491031036,1.38835755956,-3.20941894573
-0.680462039337,1.34526192967,-2.63241634564
-0.668491031036,1.37159814794,-3.20223634075
-0.745105484161,1.34286772801,-2.66593516888
-0.72834607254,1.3739923496,-2.04104853558
-0.757076492462,1.44102999608,-3.16632331585
-0.7307402742,1.35244453465,-3.22378415569
-0.759470694122,1.35244453465,-3.17350592083
-0.663702627716,1.32371411473,-2.04344273724
-0.740317080841,1.3979343662,-2.66832937054
-0.72834607254,1.35244453465,-2.6946655888
-0.685250442657,1.30934890477,-2.64199315228
-0.656520022736,1.37159814794,-2.6467815556
-0.690038845978,1.30934890477,-2.68030037884
-0.713980862579,1.37878075292,-2.78803945355
-0.702009854279,1.34047352635,-3.23096676068
-0.673279434357,1.35962713964,-2.62044533734
-0.682856240997,1.31174310643,-2.58213811077
-0.706798257599,1.3620213413,-2.54143668255
-0.754682290802,1.29258949315,-2.54143668255
-0.704404055939,1.36920394628,-2.03147172894
-0.72116346756,1.32371411473,-2.63720474896
-0.673279434357,1.43863579442,-2.02907752728
-0.692433047638,1.39075176122,-2.68508878216
-0.737922879181,1.3859633579,-2.67551197552
-0.675673636017,1.38117495458,-2.68987718548
-0.709192459259,1.37159814794,-3.21660155071
-0.697221450958,1.31892571141,-2.73776121868
-0.702009854279,1.34286772801,-3.23336096234
-0.682856240997,1.35005033299,-2.6946655888
-0.709192459259,1.38117495458,-2.67790617718
-0.690038845978,1.3739923496,-2.73536701702
-0.608635989532,1.34526192967,-2.6348105473
-0.661308426056,1.40511697118,-2.68508878216
-0.651731619415,1.29498369481,-2.7305786137
-0.702009854279,1.3620213413,-2.72818441204
-0.699615652618,1.34765613133,-2.72339600872
-0.702009854279,1.35005033299,-3.21420734905
