1;12:57:58.480052;0:00:00;-0.902099609375;0.3515625;0.10400390625;-1.26717557252;-1.40458015267;0.564885496183
2;12:57:58.490000;0:00:00.009948;-0.90771484375;0.345458984375;0.079833984375;-2.30534351145;-1.13740458015;0.488549618321
3;12:57:58.499855;0:00:00.019803;-0.90625;0.356689453125;0.10302734375;-2.12213740458;-1.35114503817;0.374045801527
4;12:57:58.509850;0:00:00.029798;-0.90380859375;0.35400390625;0.10498046875;-1.46564885496;-1.57251908397;0.603053435115
5;12:57:58.519804;0:00:00.039752;-0.905029296875;0.35791015625;0.102783203125;-1.42748091603;-1.64122137405;0.687022900763
6;12:57:58.529674;0:00:00.049622;-0.891845703125;0.35400390625;0.09228515625;-1.80916030534;-1.72519083969;0.511450381679
7;12:57:58.539521;0:00:00.059469;-0.900390625;0.352783203125;0.109130859375;-1.46564885496;-1.40458015267;0.564885496183
8;12:57:58.549338;0:00:00.069286;-0.894287109375;0.3505859375;0.091552734375;-1.52671755725;-1.62595419847;0.618320610687
9;12:57:58.559154;0:00:00.079102;-0.90380859375;0.357177734375;0.095947265625;-1.71755725191;-1.31297709924;0.572519083969
10;12:57:58.568988;0:00:00.088936;-0.906005859375;0.35693359375;0.100830078125;-1.6106870229;-1.56488549618;0.770992366412
11;12:57:58.578908;0:00:00.098856;-0.902587890625;0.350341796875;0.10693359375;-0.0916030534351;-1.54198473282;0.900763358779
12;12:57:58.588733;0:00:00.108681;-0.904541015625;0.354736328125;0.100341796875;-1.34351145038;-1.54961832061;0.969465648855
13;12:57:58.598656;0:00:00.118604;-0.905029296875;0.35498046875;0.090576171875;-1.48854961832;-1.5572519084;0.580152671756
14;12:57:58.608495;0:00:00.128443;-0.892578125;0.348388671875;0.103759765625;-1.6106870229;-1.2213740458;0.778625954198
15;12:57:58.618348;0:00:00.138296;-0.919677734375;0.3525390625;0.095947265625;-3.75572519084;-1.46564885496;0.809160305344
16;12:57:58.628255;0:00:00.148203;-0.90087890625;0.34912109375;0.09521484375;-1.68702290076;-1.24427480916;0.977099236641
17;12:57:58.638077;0:00:00.158025;-0.90283203125;0.351318359375;0.103759765625;-1.68702290076;-0.671755725191;0.679389312977
18;12:57:58.647903;0:00:00.167851;-0.907958984375;0.352783203125;0.10107421875;-1.69465648855;-1.00763358779;1.0
19;12:57:58.657716;0:00:00.177664;-0.90234375;0.3505859375;0.09521484375;-1.19083969466;-1.28244274809;1.0
20;12:57:58.667541;0:00:00.187489;-0.90234375;0.354736328125;0.100830078125;-0.687022900763;-1.11450381679;1.09923664122
21;12:57:58.677539;0:00:00.197487;-0.8955078125;0.3544921875;0.0869140625;-1.58015267176;-0.87786259542;1.30534351145
22;12:57:58.687402;0:00:00.207350;-0.920166015625;0.34716796875;0.092041015625;-1.24427480916;-0.862595419847;1.23664122137
23;12:57:58.697217;0:00:00.217165;-0.890869140625;0.35595703125;0.093017578125;-1.77099236641;-0.511450381679;0.93893129771
24;12:57:58.707031;0:00:00.226979;-0.904541015625;0.348876953125;0.08935546875;-1.22900763359;-0.625954198473;0.969465648855
